gene_id	expected_count	expected_count	expected_count	expected_count	expected_count	expected_count	expected_count	expected_count	expected_count	expected_count	expected_count	expected_count	expected_count
gene8184	5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	67.00
gene8185	4.00	1.00	11.00	0.00	0.00	10.00	0.00	0.00	0.00	1.00	0.00	1.00	5.00
gene8186	12.00	76.00	1385.00	572.00	103.00	580.00	207.00	533.00	121.00	5.00	246.00	171.00	19.00
gene8187	0.00	0.00	0.00	0.00	28.00	0.00	0.00	0.00	7.00	0.00	20.00	1.00	0.00
gene8188	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
gene8189	626.00	164.00	1394.00	515.00	7.00	329.00	215.00	369.00	323.00	1303.00	816.00	596.00	1380.00
gene819	9.00	15.00	36.00	43.00	0.00	30.00	19.00	16.00	2.00	23.00	10.00	35.00	53.00
gene8190	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
gene8191	1.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00
gene8192	37.00	7.00	12.00	4.00	0.00	7.00	0.00	2.00	26.00	19.00	72.00	14.00	68.00
gene8193	20.00	0.00	24.00	0.00	0.00	93.00	41.00	50.00	58.00	355.00	22.00	14.00	292.00
gene8194	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	13.00	0.00	0.00	0.00
gene8195	187.00	243.00	822.00	415.00	129.00	830.00	225.00	476.00	854.00	110.00	1143.00	394.00	2027.00
gene8196	118.00	24.00	11.00	2.00	0.00	167.00	3.00	43.00	7.00	1.00	7.00	19.00	94.00
gene8197	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
gene8198	118.37	29.00	15.28	7.00	0.00	13.66	12.00	0.00	27.00	42.35	9.58	24.47	133.36
gene8199	38.63	0.00	4.72	0.00	0.00	9.34	6.00	9.00	0.00	7.65	1.42	2.53	29.64
gene82	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.00
gene820	1.00	3.00	9.00	2.00	0.00	7.00	0.00	5.00	2.00	6.00	1.00	11.00	24.00
gene8200	14.00	0.00	0.00	0.00	0.00	9.00	0.00	6.00	7.00	0.00	8.00	2.00	1073.00
gene8201	41.00	0.00	17.00	2.00	4.00	17.00	4.00	27.00	27.00	25.00	83.00	33.00	277.00
gene8202	582.00	24.00	242.00	41.00	25.00	77.00	17.00	60.00	32.00	107.00	131.00	213.00	501.00
gene8203	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.00	0.00	0.00	0.00	8.00
gene8204	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	2.00	0.00	0.00	1.00
gene8205	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
gene8206	2.00	0.00	7.00	0.00	0.00	61.00	3.00	7.00	15.00	4.00	3.00	2.00	6.00
gene8207	8.00	0.00	3.00	15.00	0.00	31.00	0.00	8.00	19.00	0.00	2.00	11.00	124.00
gene8208	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
gene8209	273.00	84.00	242.00	139.00	80.00	206.00	52.00	116.00	86.00	54.00	85.00	80.00	732.00
gene821	58.00	18.00	107.00	56.00	23.00	71.00	45.00	38.00	95.00	167.00	178.00	139.00	934.00
gene8210	17.00	0.00	4.00	3.00	0.00	6.00	5.00	0.00	32.00	14.00	4.00	3.00	43.00
gene8211	30.00	19.00	97.00	54.00	46.00	148.00	27.00	51.00	144.00	284.00	19.00	28.00	205.00
gene8212	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00
gene8213	282.00	86.00	681.00	319.00	130.00	519.00	165.00	356.00	322.00	107.00	335.00	584.00	915.00
gene8214	18.00	13.00	8.00	11.00	27.00	47.00	14.00	3.00	3.00	1.00	56.00	9.00	940.00
gene8215	4.00	6.00	4.00	0.00	0.00	11.00	0.00	0.00	11.00	7.00	21.00	9.00	106.00
gene8216	0.00	6.00	1.00	7.00	23.00	217.00	0.00	51.00	174.00	9.00	141.00	13.00	603.00
gene8217	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	1.00
gene8218	10971.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.00	10.00	0.00	1.00
gene8219	30.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	4.00	0.00	7.00
gene822	83.00	16.00	11.00	18.00	10.00	43.00	23.00	20.00	4.00	196.00	2.00	4.00	46.00
gene8220	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
gene8221	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
gene8222	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
gene8223	3.00	0.00	14.00	0.00	0.00	13.00	7.00	0.00	29.00	31.00	17.00	50.00	602.00
gene8224	73.00	73.00	199.00	92.00	106.00	121.00	46.00	66.00	258.00	113.00	264.00	183.00	1335.00
gene8225	55.00	0.00	2.00	0.00	14.00	3.00	0.00	0.00	23.00	19.00	301.00	6.00	1013.00
gene8226	0.00	3.00	23.00	22.00	0.00	72.00	4.00	29.00	0.00	1.00	9.00	11.00	121.00
gene8227	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
gene8228	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
gene8229	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
gene823	1611.00	100.00	104.00	83.00	52.00	219.00	27.00	74.00	238.00	57.00	32.00	49.00	309.00
gene8230	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00
gene8231	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
gene8232	12.00	13.00	5.00	0.00	0.00	11.00	0.00	10.00	17.00	1.00	4.00	1.00	21.02
gene8233	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
gene8234	524.00	0.00	1.00	0.00	3.00	0.00	0.00	0.00	8.00	3.00	0.00	0.00	2.00
gene8235	46.00	1.00	38.00	8.00	22.00	15.00	9.00	12.00	20.00	38.00	55.00	42.00	374.00
gene8236	997.00	373.00	3217.00	774.00	375.00	2157.00	536.00	1422.00	1419.00	779.00	1693.00	5432.00	4616.00
gene8237	641.00	4.00	0.00	0.00	34.00	2.00	0.00	3.00	7.00	1.00	45.00	3.00	63.00
gene8238	124.00	18.00	48.00	33.00	17.00	44.00	6.00	26.00	34.00	36.00	17.00	67.00	472.00
gene8239	176.00	5.00	30.00	10.00	0.00	8.00	0.00	3.00	3.00	6.00	56.00	18.00	117.00
gene824	0.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	0.00	574.00	1.00	0.00	41.00
gene8240	19.00	31.00	75.00	32.00	4.00	33.00	0.00	12.00	11.00	29.00	8.00	36.00	248.00
gene8241	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
gene8242	11.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	4.00	0.00
gene8243	13.00	0.00	1.00	0.00	0.00	6.00	0.00	2.00	2.00	9.00	12.00	9.00	25.00
gene8244	334.00	16.00	441.00	215.00	79.00	1112.00	368.00	985.00	15.00	9.00	4.00	324.00	4.00
gene8245	54.00	0.00	73.00	20.00	0.00	55.00	0.00	20.00	16.00	17.00	13.00	34.00	109.00
gene8246	31.00	0.00	0.00	0.00	0.00	0.00	0.00	7.00	0.00	0.00	2.00	0.00	9.00
gene8247	47.00	0.00	0.00	0.00	18.00	0.00	0.00	0.00	0.00	16.00	0.00	0.00	2.00
gene8248	438.00	10.00	299.00	114.00	82.00	149.00	42.00	100.00	142.00	89.00	144.00	102.00	746.00
gene8249	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
gene825	3.00	0.00	4.00	0.00	0.00	0.00	0.00	2.00	2.00	2.00	0.00	0.00	17.00
gene8250	90.00	2.00	24.00	20.00	26.00	55.00	6.00	30.00	118.00	90.00	45.00	21.00	1253.00
gene8251	6.00	0.00	0.00	0.00	0.00	1.00	2.00	0.00	0.00	0.00	1.00	0.00	21.00
gene8253	135.00	49.00	26.00	40.00	8.00	45.00	24.00	21.00	34.00	9.00	2.00	32.00	131.00
gene8254	37.00	9.00	41.00	0.00	0.00	25.00	0.00	19.00	52.00	17.00	9.00	28.00	203.00
gene8255	177.00	211.00	320.00	250.00	18.00	11.00	8.00	2.00	49.00	7.00	35.00	9.00	1.00
gene8256	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
gene8257	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
gene8258	24.00	38.00	57.00	38.00	11.00	86.00	0.00	42.00	127.00	38.00	185.00	88.00	1300.00
gene8259	31.00	6.00	81.00	38.00	0.00	18.00	5.00	8.00	10.00	6.00	183.00	31.00	67.00
gene826	1181.00	68.00	250.00	52.00	39.00	54.00	22.00	37.00	66.00	87.00	35.00	60.00	120.00
gene8260	16.00	12.00	64.00	8.00	12.00	26.00	7.00	15.00	56.00	12.00	125.00	11.00	117.00
gene8261	57.00	0.00	22.00	6.00	0.00	1.00	0.00	3.00	6.00	2.00	13.00	55.00	37.00
gene8262	8.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	21.00
gene8263	764.00	0.00	21.00	3.00	344.00	8.00	0.00	5.00	247.00	4.00	260.00	12.00	117.00
gene8264	2.00	0.00	1.00	0.00	127.00	0.00	0.00	0.00	210.00	0.00	5.00	0.00	8.00
gene8265	36.00	0.00	0.00	0.00	0.00	6.00	11.00	0.00	6.00	0.00	18.00	0.00	366.00
gene8266	5664.28	1085.00	10639.47	4308.96	1568.07	5080.80	2316.00	4517.00	3527.98	6207.17	7443.93	18160.20	10069.99
gene8267	0.00	0.00	21.00	8.00	0.00	10.00	7.00	4.00	9.00	0.00	1.00	2.00	22.00
gene8268	7.00	52.00	110.00	46.00	12.00	177.00	54.00	94.00	21.00	5.00	49.00	142.00	331.00
gene8269	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
gene827	39.00	0.00	7.00	0.00	10.00	12.00	0.00	4.00	6.00	120.00	6.00	1.00	185.00
gene8271	6.00	0.00	6.00	7.00	0.00	28.00	4.00	9.00	0.00	12.00	7.00	10.00	76.00
gene8272	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	46.00	0.00	565.00
gene8273	1518.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	2.00	0.00	0.00
gene8274	48.00	13.00	32.00	49.00	16.00	67.00	32.00	53.00	69.00	123.00	472.00	90.00	306.00
gene8275	17.00	74.00	116.00	272.00	0.00	105.00	26.00	68.00	137.00	37.00	22.00	15.00	250.00
gene8276	0.00	0.00	3.00	9.00	0.00	77.00	0.00	70.00	0.00	0.00	0.00	0.00	0.00
gene8277	14.00	5.00	0.00	7.00	0.00	154.00	46.00	155.00	0.00	0.00	20.00	10.00	39.00
gene8278	1.00	0.00	1.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	2.00	4.00	2.00
gene8279	11.00	0.00	31.00	0.00	0.00	5.00	12.00	9.00	0.00	26.00	43.00	28.00	80.00
gene828	19.00	43.00	149.00	50.00	39.00	69.00	45.00	42.00	53.00	251.00	98.00	50.00	150.00
gene8280	10.00	59.00	258.00	139.00	20.00	437.00	155.00	227.00	127.00	621.00	45.00	122.00	332.00
gene8281	4.00	6.00	0.00	0.00	25.00	2.00	0.00	0.00	28.00	0.00	9.00	1.00	51.00
gene8282	12.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00
gene8283	92.00	11.00	43.00	18.00	297.00	85.00	54.00	27.00	271.00	822.00	291.00	21.00	6880.00
gene8284	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00
gene8285	2.00	5.00	6.00	0.00	0.00	29.00	0.00	2.00	40.00	15.00	5.00	0.00	100.00
gene8286	9.00	163.00	199.00	181.00	11.00	103.00	75.00	96.00	57.00	14.00	20.00	411.00	225.00
gene8287	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
gene8288	10.00	0.00	11.00	23.00	24.00	21.00	10.00	16.00	70.00	8.00	5.00	34.00	46.00
gene8289	2.00	0.00	8.00	19.00	0.00	2.00	21.00	0.00	8.00	0.00	2.00	23.00	20.00
gene829	4.00	0.00	3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	4.00	31.00
gene8290	28.00	17.00	0.00	0.00	5.00	2.00	0.00	8.00	31.00	23.00	7.00	1.00	121.00
gene8291	13.00	0.00	26.00	20.00	0.00	55.00	5.00	16.00	16.00	21.00	19.00	21.00	145.00
gene8292	317.00	117.00	384.00	200.00	98.00	277.00	164.00	179.00	195.00	134.00	104.00	151.00	986.00
gene8293	6.00	0.00	31.00	18.00	0.00	43.00	21.00	17.00	17.00	3.00	3.00	22.00	5.00
gene8294	61.00	40.00	254.00	110.00	85.00	350.00	87.00	194.00	419.00	94.00	46.00	113.00	1022.00
gene8295	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
gene8296	45.00	48.00	115.00	68.00	57.00	450.00	104.00	247.00	79.00	593.00	193.00	58.00	490.95
gene8297	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.05
gene8298	4.00	4.00	6.00	0.00	11.00	3.00	0.00	1.00	7.00	21.00	7.00	23.00	64.00
gene8299	5.00	33.00	52.00	56.00	0.00	86.00	33.00	72.00	51.00	20.00	29.00	33.00	460.00
gene83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
gene830	48.00	46.00	162.00	105.00	28.00	122.00	45.00	89.00	34.00	12.00	14.00	79.00	159.00
gene8300	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
gene8301	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
gene8302	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
gene8303	1.00	0.00	0.00	0.00	0.00	4.00	0.00	2.00	7.00	0.00	0.00	0.00	37.00
gene8304	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00
gene8305	5.00	0.00	14.00	0.00	0.00	4.00	0.00	3.00	2.00	9.00	31.00	5.00	756.02
gene8306	13.00	0.00	21.00	0.00	0.00	26.00	12.00	12.00	38.00	5.00	29.00	25.00	126.00
gene8307	23.00	112.00	101.00	71.00	55.00	181.00	85.00	89.00	182.00	37.00	51.00	94.00	519.00
gene8308	5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.00	1.00	2.00
gene8309	267.00	91.00	409.00	196.00	51.00	92.00	36.00	91.00	159.00	225.00	425.00	472.00	3586.00
gene831	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
gene8310	425.00	0.00	1.00	0.00	31.00	5.00	3.00	2.00	60.00	11.00	19.00	3.00	93.00
gene8311	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
gene8312	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
gene8313	112.00	20.00	23.00	15.00	23.00	60.00	16.00	3.00	45.00	16.00	92.00	30.00	250.00
gene8314	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
gene8315	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
gene8316	0.00	0.00	0.00	0.00	0.00	97.00	14.00	28.00	16.00	3.00	9.00	1.00	60.00
gene8317	0.00	0.00	0.00	0.00	0.00	3.00	0.00	0.00	0.00	0.00	3.00	0.00	0.00
gene8318	1414.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
gene8319	2858.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	6.00	5.00	1.00	18.00
gene832	17.00	103.00	114.00	125.00	12.00	142.00	58.00	104.00	218.00	19.00	43.00	130.00	283.00
gene8320	4449.00	29.00	148.00	31.00	0.00	83.00	33.00	57.00	97.00	11.00	32.00	58.00	99.00
gene8321	9.00	62.00	114.00	108.00	11.00	41.00	18.00	31.00	55.00	3.00	3.00	40.00	124.00
gene8322	78.00	7.00	103.00	30.00	0.00	50.00	36.00	26.00	12.00	236.00	248.00	244.00	672.00
gene8323	22.00	72.00	181.00	110.00	50.00	162.00	82.00	67.00	79.00	13.00	97.00	14.00	160.00
gene8324	8.00	0.00	16.00	7.00	18.00	22.00	0.00	16.00	25.00	4.00	14.00	6.00	379.00
gene8325	61.00	79.00	157.00	171.00	43.00	212.00	61.00	81.00	123.00	59.00	59.00	77.00	748.00
gene8326	3.00	8.00	16.00	26.00	6.00	38.00	19.00	28.00	18.00	2.00	2.00	22.00	97.00
gene8327	4.00	0.00	8.00	10.00	0.00	5.00	0.00	7.00	0.00	7.00	17.00	3.00	60.00
gene8328	4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
gene8329	123.00	63.00	136.00	86.00	47.00	118.00	40.00	67.00	89.00	75.00	34.00	136.00	994.00
gene833	0.00	0.00	5.00	0.00	0.00	11.00	0.00	19.00	1.00	0.00	0.00	1.00	20.00
gene8330	53.00	0.00	10.00	6.00	0.00	6.00	0.00	7.00	10.00	5.00	4.00	3.00	36.00
gene8331	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
gene8332	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
gene8333	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	27.00
gene8334	6.00	9.00	7.00	0.00	1.00	7.00	0.00	4.00	18.00	0.00	0.00	0.00	309.00
gene8335	15.00	6.00	6.00	0.00	8.00	53.00	11.00	1.00	39.00	13.00	15.00	6.00	1377.00
gene8336	3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00
gene8337	1.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	0.00	9.00
gene8338	1110.00	4.00	2.00	0.00	0.00	1.00	0.00	0.00	9.00	4.00	2.00	3.00	11.00
gene8339	13.00	73.00	78.00	19.00	12.00	41.00	4.00	24.00	23.00	0.00	2.00	7.00	32.00
gene834	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00
gene8340	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00
gene8341	2.00	9.00	28.00	2.00	0.00	11.00	10.00	17.00	24.00	3.00	40.00	45.00	82.00
gene8342	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
gene8343	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
gene8344	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
gene8345	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	2.00
gene8346	374.00	77.00	165.00	96.00	0.00	93.00	16.00	51.00	95.00	246.00	60.00	118.00	1155.00
gene8347	130.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	0.00	507.00
gene8348	3286.00	0.00	41.00	17.00	47.00	11.00	22.00	26.00	44.00	146.00	292.00	9.00	647.00
gene8349	50.00	111.00	217.01	239.10	118.00	195.32	32.00	97.00	180.00	36.00	54.00	37.00	293.00
gene835	3.15	21.00	7.00	4.00	8.00	18.00	31.00	14.00	21.46	4.00	15.00	11.87	208.51
gene8350	1.00	0.00	0.00	0.00	0.00	19.00	0.00	11.00	26.00	3.00	944.00	31.00	893.00
gene8351	656.00	8.00	44.00	22.00	0.00	80.00	21.00	50.00	109.00	61.00	59.00	31.00	139.00
gene8352	0.00	1.00	1.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00	3.00	1.00	15.00
gene8353	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	77.00
gene8354	62.00	61.00	215.00	50.00	115.00	800.00	50.00	231.00	464.00	21.00	532.00	29.00	2376.00
gene8355	160.00	101.00	569.00	261.00	32.00	351.00	172.00	215.00	108.00	502.00	123.00	363.00	756.00
gene8356	18.00	14.00	80.00	22.00	8.00	36.00	26.00	24.00	8.00	46.00	47.00	51.00	199.00
gene8357	66.00	0.00	0.00	7.00	0.00	8.00	7.00	0.00	86.00	12.00	13.00	5.00	188.00
gene8358	17.00	0.00	0.00	0.00	7.00	0.00	0.00	0.00	0.00	0.00	29.00	4.00	599.00
gene8359	80.00	2.00	35.00	0.00	15.00	106.00	21.00	24.00	46.00	39.00	83.00	18.00	278.00
gene836	23.85	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.54	4.00	0.00	1.13	5.49
gene8360	1.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	2.00	2.00	1.00	0.00	1.00
gene8361	249.00	13.00	77.00	23.00	0.00	27.00	0.00	26.00	8.00	129.00	93.00	54.00	247.00
gene8362	7.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	8.00	0.00	361.08
gene8363	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	1.92
gene8364	5.00	79.00	90.00	85.00	118.00	102.00	20.00	24.00	183.00	7.00	36.00	26.00	259.00
gene8365	19.00	103.00	22.00	0.00	0.00	14.00	14.00	19.00	15.00	474.00	305.00	9.00	49.00
gene8366	89.00	17.00	49.00	27.00	16.00	63.00	7.00	46.00	75.00	8.00	20.00	21.00	453.00
gene8367	34.00	2.00	18.00	16.00	0.00	6.00	7.00	23.00	1.00	16.00	28.00	39.00	69.00
gene8368	243.00	124.00	509.00	176.00	11.00	146.00	58.00	182.00	180.00	152.00	174.00	464.00	606.00
gene8369	4.00	42.00	38.00	77.00	5.00	222.00	73.00	125.00	143.00	10.00	33.00	45.00	218.00
gene837	922.00	81.00	1356.00	316.00	0.00	441.00	209.00	413.00	354.00	1316.00	1467.00	1460.00	2970.00
gene8370	16.00	77.00	205.00	160.00	50.00	151.00	65.00	132.00	118.00	58.00	48.00	60.00	601.00
gene8371	5.00	82.00	263.00	118.00	5.00	6.00	5.00	19.00	7.00	0.00	15.00	11.00	0.00
gene8372	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
gene8373	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	14.00
gene8374	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
gene8375	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
gene8376	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	1.00	0.00	0.00	4.00
gene8377	0.00	0.00	0.00	0.00	0.00	1.00	0.00	4.00	0.00	2.00	0.00	1.00	7.00
gene8378	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
gene8379	157.00	4.00	9.00	25.00	0.00	57.00	0.00	20.00	9.00	1.00	2.00	5.00	8.00
gene838	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	555.00
gene8380	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
gene8381	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
gene8382	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
gene8383	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
gene8384	861.00	149.00	590.00	196.00	36.00	579.00	153.00	304.00	333.00	89.00	865.00	325.00	1192.00
gene8385	104.00	73.00	215.00	149.00	17.00	516.00	182.00	295.00	191.00	46.00	94.00	229.00	3752.00
gene8386	2.00	0.00	54.00	12.00	0.00	50.00	16.00	7.00	9.00	3.00	1.00	25.00	60.00
gene8387	73.00	50.00	484.00	296.00	242.00	275.00	242.00	221.00	212.00	814.00	74.00	144.00	1415.00
gene8388	2.00	5.00	2.00	4.00	0.00	10.00	0.00	6.00	9.00	13.00	3.00	1.00	255.00
gene8389	2.00	38.00	108.00	120.00	51.00	132.00	24.00	67.00	180.00	28.00	38.00	117.00	557.00
gene839	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.00	0.00	0.00	1.00	472192.00
gene8390	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00
gene8391	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
gene8392	13.00	36.00	153.00	105.00	38.00	603.00	121.00	325.00	138.00	41.00	103.00	35.00	119.00
gene8393	29.00	1.00	32.00	17.00	0.00	6.00	8.00	3.00	31.00	0.00	2.00	9.00	57.00
gene8394	0.00	15.00	0.00	1.00	8.00	44.00	5.00	2.00	5.00	4.00	0.00	1.00	54.00
gene8395	94.00	4.00	93.00	22.00	33.00	39.00	10.00	26.00	38.00	129.00	282.00	64.00	340.00
gene8396	937.00	34.00	184.00	99.00	42.00	267.00	51.00	92.00	149.00	112.00	79.00	86.00	881.00
gene8397	3292.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.00	2.00	0.00
gene8398	1279.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	1.00	0.00
gene8399	43.00	78.00	177.00	181.00	40.00	347.00	94.00	124.00	172.00	41.00	34.00	104.00	523.00
gene84	170.00	1.00	8.00	14.00	12.00	26.00	0.00	13.00	3.00	3.00	10.00	4.00	29.00
gene840	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00
gene8400	37.00	0.00	15.00	0.00	6.00	18.00	0.00	8.00	7.00	13.00	133.00	24.00	575.00
gene8401	15.00	69.00	50.00	122.00	0.00	10.00	0.00	3.00	5.00	1.00	7.00	34.00	20.00
gene8402	9.00	0.00	0.00	0.00	20.00	2.00	0.00	0.00	12.00	1.00	10.00	0.00	14.00
gene8403	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00
